"test.y","X1"
"PCPG","PCPG"
"PCPG","BRCA"
"PCPG","PRAD"
"PCPG","PRAD"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","BRCA"
"STAD","BRCA"
"STAD","STAD"
"ESCA","BLCA"
"ESCA","LUAD"
"ESCA","COAD"
"ESCA","LIHC"
"LGG","LGG"
"PAAD","HNSC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","STAD"
"LIHC","OV"
"STAD","STAD"
"STAD","SKCM"
"STAD","LUSC"
"STAD","PRAD"
"STAD","HNSC"
"STAD","OV"
"ESCA","STAD"
"SKCM","UVM"
"DLBC","DLBC"
"GBM","BRCA"
"HNSC","HNSC"
"HNSC","BLCA"
"PCPG","BRCA"
"COAD","COAD"
"PCPG","BRCA"
"PCPG","SARC"
"PCPG","BRCA"
"PCPG","PRAD"
"PCPG","SARC"
"LGG","LGG"
"LGG","LGG"
"BRCA","PRAD"
"BRCA","BLCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BLCA","BLCA"
"TGCT","PRAD"
"TGCT","PRAD"
"PCPG","LUAD"
"PCPG","BRCA"
"PCPG","PRAD"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"SARC","OV"
"MESO","PRAD"
"SARC","SARC"
"SARC","PRAD"
"TGCT","BRCA"
"PCPG","PCPG"
"PCPG","PCPG"
"STAD","BLCA"
"STAD","OV"
"KIRP","BRCA"
"KIRP","SKCM"
"KIRP","PRAD"
"KIRP","TGCT"
"HNSC","HNSC"
"LGG","OV"
"LGG","LGG"
"HNSC","BRCA"
"HNSC","BLCA"
"PRAD","PRAD"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"MESO","LAML"
"MESO","MESO"
"MESO","LAML"
"MESO","PRAD"
"CESC","PRAD"
"CESC","PAAD"
"MESO","MESO"
"MESO","STAD"
"SARC","BRCA"
"SARC","CESC"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","THCA"
"BRCA","LIHC"
"HNSC","BRCA"
"PAAD","STAD"
"MESO","PRAD"
"BRCA","BLCA"
"BLCA","SARC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","TGCT"
"BLCA","OV"
"BLCA","LUSC"
"BLCA","LUSC"
"KIRP","KIRP"
"KIRP","PRAD"
"KIRP","BRCA"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","CESC"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","SARC"
"PRAD","GBM"
"PRAD","BRCA"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","CESC"
"UVM","PRAD"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"ESCA","COAD"
"ESCA","HNSC"
"BRCA","BRCA"
"DLBC","LUAD"
"UVM","UVM"
"UVM","UVM"
"UVM","PRAD"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"UVM","PRAD"
"UVM","UVM"
"UVM","UVM"
"UVM","UVM"
"OV","OV"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","PRAD"
"STAD","LUSC"
"STAD","HNSC"
"STAD","LUAD"
"STAD","OV"
"STAD","OV"
"STAD","HNSC"
"STAD","BRCA"
"STAD","PRAD"
"STAD","OV"
"ESCA","OV"
"ESCA","GBM"
"ESCA","STAD"
"ESCA","ESCA"
"ESCA","BRCA"
"ESCA","UCEC"
"CESC","KIRC"
"CESC","CESC"
"CESC","BRCA"
"CESC","SARC"
"CESC","BRCA"
"CESC","PRAD"
"CESC","BRCA"
"CESC","HNSC"
"CESC","BLCA"
"CESC","KIRC"
"CESC","UCEC"
"CESC","HNSC"
"CESC","HNSC"
"CESC","TGCT"
"CESC","COAD"
"CESC","BLCA"
"LGG","LGG"
"SKCM","SKCM"
"CHOL","LGG"
"CHOL","PRAD"
"CHOL","LIHC"
"CHOL","PRAD"
"CHOL","KIRC"
"CHOL","LGG"
"LGG","LGG"
"PCPG","PRAD"
"PCPG","PRAD"
"PCPG","PRAD"
"PCPG","BRCA"
"PCPG","PRAD"
"PCPG","BRCA"
"PCPG","LIHC"
"PCPG","PRAD"
"PCPG","BRCA"
"PCPG","PRAD"
"PCPG","PCPG"
"PCPG","BRCA"
"PCPG","BRCA"
"UVM","UVM"
"UVM","UVM"
"CHOL","BLCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","THCA"
"SKCM","SKCM"
"LGG","LGG"
"LIHC","HNSC"
"SARC","OV"
"LGG","LGG"
"SARC","OV"
"SARC","SARC"
"SARC","BRCA"
"SARC","GBM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"SARC","ACC"
"LUSC","LUAD"
"PAAD","PAAD"
"TGCT","BRCA"
"TGCT","GBM"
"TGCT","TGCT"
"TGCT","BRCA"
"TGCT","THYM"
"TGCT","TGCT"
"TGCT","BRCA"
"BLCA","COAD"
"BLCA","CESC"
"BLCA","THYM"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","LUSC"
"BLCA","BLCA"
"BLCA","UCEC"
"BLCA","BRCA"
"BLCA","BRCA"
"BLCA","LIHC"
"BLCA","PRAD"
"BLCA","BRCA"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","THCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","STAD"
"PRAD","PRAD"
"THYM","PRAD"
"THYM","THYM"
"THYM","PRAD"
"THYM","THCA"
"THYM","THYM"
"PAAD","PRAD"
"ESCA","OV"
"PRAD","KIRC"
"THYM","THYM"
"THYM","THYM"
"THYM","BRCA"
"THYM","KIRC"
"THYM","THYM"
"SKCM","PCPG"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"PRAD","PRAD"
"PAAD","PAAD"
"BLCA","LGG"
"BLCA","THCA"
"SKCM","SKCM"
"SKCM","GBM"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","LIHC"
"PRAD","KIRP"
"PRAD","OV"
"MESO","MESO"
"UVM","UVM"
"SKCM","SKCM"
"SARC","UCEC"
"PAAD","HNSC"
"ESCA","ESCA"
"ESCA","STAD"
"ESCA","LUAD"
"BRCA","OV"
"STAD","STAD"
"THYM","THYM"
"THYM","THYM"
"THYM","THYM"
"THYM","UCEC"
"THYM","THYM"
"THYM","THYM"
"THYM","LGG"
"THYM","PRAD"
"THYM","THYM"
"CHOL","HNSC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"PRAD","KIRP"
"PRAD","PRAD"
"PRAD","LIHC"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","KIRP"
"CHOL","PRAD"
"CESC","TGCT"
"CESC","BRCA"
"CESC","HNSC"
"CESC","THYM"
"TGCT","PAAD"
"TGCT","TGCT"
"MESO","OV"
"MESO","MESO"
"LIHC","LUAD"
"LIHC","LIHC"
"STAD","LUSC"
"ESCA","LUSC"
"LIHC","CESC"
"LIHC","LIHC"
